op_code,product_sku,cycle_name,supplier_name,product_name,cycle_type,n_rev_planned,n_rev_reviewed_ext,n_rev_grade,n_rev_total,total_magnitude_dt_planned,total_magnitude_dt_reviewed,total_abs_delta_grade,first_revision_date,last_revision_date,faixa_rev,n_rev_int,n_rev_ext,dominant_type,total_magnitude
OPF114N1,2026511010105,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N1,2026511010106,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N1,2026511010107,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N15,2206541010104,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N15,2206541010105,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N15,2206541010106,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N15,2206541010107,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N16,2206541010104,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N16,2206541010105,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N16,2206541010106,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N16,2206541010107,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N17,22065410126204,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N17,22065410126205,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N17,22065410126206,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N17,22065410126207,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N18,22065410126204,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-11,2,0,2,Externo (EXT),17
OPF114N18,22065410126205,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-11,2,0,2,Externo (EXT),17
OPF114N18,22065410126206,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-11,2,0,2,Externo (EXT),17
OPF114N18,22065410126207,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-11,2,0,2,Externo (EXT),17
OPF114N19,22065410126104,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N19,22065410126105,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N19,22065410126106,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N19,22065410126107,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-11,2026-02-14,2,0,2,Externo (EXT),17
OPF114N2,2026511010104,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N2,2026511010105,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N2,2026511010106,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N2,2026511010107,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N20,22065410126104,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-11,2,0,2,Externo (EXT),17
OPF114N20,22065410126105,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-11,2,0,2,Externo (EXT),17
OPF114N20,22065410126106,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-11,2,0,2,Externo (EXT),17
OPF114N20,22065410126107,LAN2209,Santa Rita,Legging Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-11,2,0,2,Externo (EXT),17
OPF114N3,20265110126204,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N3,20265110126205,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N3,20265110126206,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N3,20265110126207,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N4,20265110126104,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N4,20265110126105,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N4,20265110126106,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N4,20265110126107,LAN2209,Santa Rita,Top Fitness IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N5,2096521011804,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N5,2096521011805,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N5,2096521011806,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N5,2096521011807,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N6,20965210126104,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N6,20965210126105,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N6,20965210126106,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N6,20965210126107,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N7,20965210126204,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N7,20965210126205,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N7,20965210126206,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N7,20965210126207,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N8,2096521010104,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-11,2,0,2,Externo (EXT),17
OPF114N8,2096521010105,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-11,2,0,2,Externo (EXT),17
OPF114N8,2096521010106,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-11,2,0,2,Externo (EXT),17
OPF114N8,2096521010107,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-11,2,0,2,Externo (EXT),17
OPF114N9,2096521010104,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N9,2096521010105,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N9,2096521010106,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF114N9,2096521010107,LAN2209,Santa Rita,Regata Gola Quadrada IN-ACTION Seamless Feminino,Extra,0,2,0,2,0,17,0,2025-12-16,2026-02-14,2,0,2,Externo (EXT),17
OPF99N61,23361610125104,LAN2402,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Extra,0,1,1,2,0,15,14,2026-03-04,2026-04-18,2,1,1,Interno (INT),15
OPF99N61,23361610125105,LAN2402,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Extra,0,1,1,2,0,15,14,2026-03-04,2026-04-18,2,1,1,Interno (INT),15
OPF99N61,23361610125106,LAN2402,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Extra,0,1,1,2,0,15,14,2026-03-04,2026-04-18,2,1,1,Interno (INT),15
OPF99N61,23361610125107,LAN2402,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Extra,0,1,1,2,0,15,19,2026-03-04,2026-04-18,2,1,1,Interno (INT),15
OPF99N62,23361610124804,LAN2402,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Extra,1,1,0,2,3,2,0,2026-04-01,2026-04-11,2,1,1,Interno (INT),5
OPF99N62,23361610124805,LAN2402,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Extra,1,1,0,2,3,2,0,2026-04-01,2026-04-11,2,1,1,Interno (INT),5
OPF99N62,23361610124806,LAN2402,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Extra,1,1,0,2,3,2,0,2026-04-01,2026-04-11,2,1,1,Interno (INT),5
OPF99N62,23361610124807,LAN2402,KABRIOLLI,Vestido Curto Gola Canoa FutureForm Feminino,Extra,1,1,0,2,3,2,0,2026-04-01,2026-04-11,2,1,1,Interno (INT),5
OPF25N1615,1093910126404,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,30,0,2026-01-07,2026-01-14,2,0,2,Externo (EXT),30
OPF25N1615,1093910126405,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,30,0,2026-01-07,2026-01-14,2,0,2,Externo (EXT),30
OPF25N1615,1093910126406,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,30,0,2026-01-07,2026-01-14,2,0,2,Externo (EXT),30
OPF25N1615,1093910126407,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,30,0,2026-01-07,2026-01-14,2,0,2,Externo (EXT),30
OPF25N1615,1093910126408,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,30,0,2026-01-07,2026-01-14,2,0,2,Externo (EXT),30
OPF25N1617,1093910126404,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,29,0,2026-02-26,2026-03-25,2,0,2,Externo (EXT),29
OPF25N1617,1093910126405,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,29,0,2026-02-26,2026-03-25,2,0,2,Externo (EXT),29
OPF25N1617,1093910126406,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,29,0,2026-02-26,2026-03-25,2,0,2,Externo (EXT),29
OPF25N1617,1093910126407,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,29,0,2026-02-26,2026-03-25,2,0,2,Externo (EXT),29
OPF25N1617,1093910126408,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,0,2,0,2,0,29,0,2026-02-26,2026-03-25,2,0,2,Externo (EXT),29
OPF25N1618,1093910126404,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,1,1,0,2,7,11,0,2026-02-26,2026-04-02,2,1,1,Interno (INT),18
OPF25N1618,1093910126405,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,1,1,0,2,7,11,0,2026-02-26,2026-04-02,2,1,1,Interno (INT),18
OPF25N1618,1093910126406,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,1,1,0,2,7,11,0,2026-02-26,2026-04-02,2,1,1,Interno (INT),18
OPF25N1618,1093910126407,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,1,1,0,2,7,11,0,2026-02-26,2026-04-02,2,1,1,Interno (INT),18
OPF25N1618,1093910126408,LAN2410,ART LIVRE,Daily T-shirt Masculino,Extra,1,1,0,2,7,11,0,2026-02-26,2026-04-02,2,1,1,Interno (INT),18
OPF25N1619,2093910121204,LAN2410,ART LIVRE,Daily T-shirt Feminino,Extra,1,1,0,2,7,11,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),18
OPF25N1619,2093910121205,LAN2410,ART LIVRE,Daily T-shirt Feminino,Extra,1,1,0,2,7,11,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),18
OPF25N1619,2093910121206,LAN2410,ART LIVRE,Daily T-shirt Feminino,Extra,1,1,0,2,7,11,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),18
OPF25N1619,2093910121207,LAN2410,ART LIVRE,Daily T-shirt Feminino,Extra,1,1,0,2,7,11,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),18
OPF25N1621,2093910121204,LAN2410,ART LIVRE,Daily T-shirt Feminino,Extra,0,2,0,2,0,31,0,2026-01-08,2026-02-03,2,0,2,Externo (EXT),31
OPF25N1621,2093910121205,LAN2410,ART LIVRE,Daily T-shirt Feminino,Extra,0,2,0,2,0,31,0,2026-01-08,2026-02-03,2,0,2,Externo (EXT),31
OPF25N1621,2093910121206,LAN2410,ART LIVRE,Daily T-shirt Feminino,Extra,0,2,0,2,0,31,0,2026-01-08,2026-02-03,2,0,2,Externo (EXT),31
OPF25N1621,2093910121207,LAN2410,ART LIVRE,Daily T-shirt Feminino,Extra,0,2,0,2,0,31,0,2026-01-08,2026-02-03,2,0,2,Externo (EXT),31
OPF42N724,1095821011804,LAN2410,FABIO,HighTech T-shirt LifeProof Masculino,Extra,0,2,0,2,0,18,0,2026-01-22,2026-01-26,2,0,2,Externo (EXT),18
OPF42N724,1095821011805,LAN2410,FABIO,HighTech T-shirt LifeProof Masculino,Extra,0,2,0,2,0,18,0,2026-01-22,2026-01-26,2,0,2,Externo (EXT),18
OPF42N724,1095821011806,LAN2410,FABIO,HighTech T-shirt LifeProof Masculino,Extra,0,2,0,2,0,18,0,2026-01-22,2026-01-26,2,0,2,Externo (EXT),18
OPF42N724,1095821011807,LAN2410,FABIO,HighTech T-shirt LifeProof Masculino,Extra,0,2,0,2,0,18,0,2026-01-22,2026-01-26,2,0,2,Externo (EXT),18
OPF42N724,1095821011808,LAN2410,FABIO,HighTech T-shirt LifeProof Masculino,Extra,0,2,0,2,0,18,0,2026-01-22,2026-01-26,2,0,2,Externo (EXT),18
OPF96N121,1093910121204,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,0,2,0,2,0,18,0,2025-11-25,2026-01-30,2,0,2,Externo (EXT),18
OPF96N121,1093910121205,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,0,2,0,2,0,18,0,2025-11-25,2026-01-30,2,0,2,Externo (EXT),18
OPF96N121,1093910121206,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,0,2,0,2,0,18,0,2025-11-25,2026-01-30,2,0,2,Externo (EXT),18
OPF96N121,1093910121207,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,0,2,0,2,0,18,0,2025-11-25,2026-01-30,2,0,2,Externo (EXT),18
OPF96N121,1093910121208,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,0,2,0,2,0,18,0,2025-11-25,2026-01-30,2,0,2,Externo (EXT),18
OPF96N123,1093910121204,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N123,1093910121205,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N123,1093910121206,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N123,1093910121207,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N123,1093910121208,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N124,1093910121204,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N124,1093910121205,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N124,1093910121206,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N124,1093910121207,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N124,1093910121208,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,11,4,0,2025-11-26,2026-01-30,2,1,1,Interno (INT),15
OPF96N126,1093910121204,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,0,2,0,2,0,6,0,2025-11-26,2026-03-26,2,0,2,Externo (EXT),6
OPF96N126,1093910121205,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,0,2,0,2,0,6,0,2025-11-26,2026-03-26,2,0,2,Externo (EXT),6
OPF96N126,1093910121206,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,0,2,0,2,0,6,0,2025-11-26,2026-03-26,2,0,2,Externo (EXT),6
OPF96N126,1093910121207,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,0,2,0,2,0,6,0,2025-11-26,2026-03-26,2,0,2,Externo (EXT),6
OPF96N127,1093910121204,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,7,4,0,2025-11-26,2026-04-07,2,1,1,Interno (INT),11
OPF96N127,1093910121205,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,7,4,0,2025-11-26,2026-04-07,2,1,1,Interno (INT),11
OPF96N127,1093910121206,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,7,4,0,2025-11-26,2026-04-07,2,1,1,Interno (INT),11
OPF96N127,1093910121207,LAN2410,RIZLLEP,Daily T-shirt Masculino,Extra,1,1,0,2,7,4,0,2025-11-26,2026-04-07,2,1,1,Interno (INT),11
OPF106N11,22161110118604,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N11,22161110118605,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N11,22161110118606,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N11,22161110118607,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N11,22161110118608,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N12,22161110124904,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N12,22161110124905,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N12,22161110124906,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N12,22161110124907,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N12,22161110124908,LANFUTUREFORM2,Lorsa,Calça Reta Ajustável FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N8,23061210118604,LANFUTUREFORM2,Lorsa,Saia Midi Tokyo FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N8,23061210118605,LANFUTUREFORM2,Lorsa,Saia Midi Tokyo FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N8,23061210118606,LANFUTUREFORM2,Lorsa,Saia Midi Tokyo FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N8,23061210118607,LANFUTUREFORM2,Lorsa,Saia Midi Tokyo FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF106N8,23061210118608,LANFUTUREFORM2,Lorsa,Saia Midi Tokyo FutureForm Feminino,Extra,1,1,0,2,14,14,0,2025-11-25,2025-12-18,2,1,1,Interno (INT),28
OPF25N1734,102010100104,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,14,17,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF25N1734,102010100105,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,14,17,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF25N1734,102010100106,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,14,17,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF25N1734,102010100107,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,14,17,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF25N1734,102010100119,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,14,17,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF25N1735,102010100104,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,7,24,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF25N1735,102010100105,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,7,24,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF25N1735,102010100106,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,7,24,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF25N1735,102010100107,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,7,24,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF25N1735,102010100119,R.INSEASON-C04,ART LIVRE,Tech T-shirt Gola U Masculino,Extra,1,1,0,2,7,24,0,2026-02-25,2026-04-02,2,1,1,Interno (INT),31
OPF111N1,1093301010104,REPLAN0509,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Extra,0,2,0,2,0,13,0,2025-11-25,2025-11-28,2,0,2,Externo (EXT),13
OPF111N1,1093301010105,REPLAN0509,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Extra,0,2,0,2,0,13,0,2025-11-25,2025-11-28,2,0,2,Externo (EXT),13
